001-TIME,002-PCoupled,003-PCoupledMoAv
1.81907540000000E-009,4.91223875317758E-011,2.47421215207113E-011
1.86823960000000E-009,5.04435348035931E-011,2.54183832617451E-011
1.91740380000000E-009,5.17611417756767E-011,2.60937475693303E-011
1.96656800000000E-009,5.30751159738645E-011,2.67681909517926E-011
2.01573220000000E-009,5.43853651789550E-011,2.74416899605360E-011
2.06489640000000E-009,5.56917974331793E-011,2.81142211911332E-011
2.11406060000000E-009,5.69943210466554E-011,2.87857612844158E-011
2.16322480000000E-009,5.82928446038227E-011,2.94562869275605E-011
2.21238900000000E-009,5.95872769698586E-011,3.01257748551744E-011
2.26155320000000E-009,6.08775272970740E-011,3.07942018503756E-011
2.31071740000000E-009,6.21635050312898E-011,3.14615447458737E-011
2.35988160000000E-009,6.34451199181920E-011,3.21277804250458E-011
2.40904580000000E-009,6.47222820096661E-011,3.27928858230111E-011
2.45821000000000E-009,6.59949016701100E-011,3.34568379277022E-011
2.50737420000000E-009,6.72628895827250E-011,3.41196137809336E-011
2.55653840000000E-009,6.85261567557842E-011,3.47811904794676E-011
2.60570260000000E-009,6.97846145288786E-011,3.54415451760773E-011
2.65486680000000E-009,7.10381745791390E-011,3.61006550806063E-011
2.70403100000000E-009,7.22867489274353E-011,3.67584974610260E-011
2.75319520000000E-009,7.35302499445511E-011,3.74150496444888E-011
2.80235940000000E-009,7.47685903573334E-011,3.80702890183803E-011
2.85152360000000E-009,7.60016832548185E-011,3.87241930313657E-011
2.90068780000000E-009,7.72294420943309E-011,3.93767391944346E-011
